Time ms,AlphaAbs0,AlphaAbs1,AlphaAbs2,AlphaAbs3, BetaAbs0, BetaAbs1, BetaAbs2, BetaAbs3, DeltaAbs0, DeltaAbs1, DeltaAbs2, DeltaAbs3, GammaAbs0, GammaAbs1, GammaAbs2, GammaAbs3, ThetaAbs0, ThetaAbs1, ThetaAbs2, ThetaAbs3, Horseshoe0, Horseshoe1, Horseshoe2, Horseshoe4 
14193,0,-0.419447034,-0.234686254,-0.069938003,0,-0.742660957,-0.461340706,0.158925047,0,0.125947184,0.456949598,0.568738413,0,-1.359303648,-0.813418363,0.060548118,0,-1.359303648,-0.813418363,0.060548118,1,1,1,1
14251,0,-0.382920798,-0.234686254,-0.069938003,0,-0.735200138,-0.466060902,0.162992302,0,0.011172535,0.485039378,0.559407727,0,-1.35363283,-0.820874117,0.063124457,0,-1.35363283,-0.820874117,0.063124457,1,1,1,1
14414,0,-0.362387924,-0.234686254,-0.069938003,0,-0.728472691,-0.473357832,0.172441663,0,-0.047421107,0.513067471,0.561908133,0,-1.330271104,-0.830351769,0.068046441,0,-1.330271104,-0.830351769,0.068046441,1,1,1,1
14468,0,-0.296740314,-0.234686254,-0.069938003,0,-0.709264559,-0.486160651,0.185030016,0,0.035428188,0.535760643,0.576131794,0,-1.268579686,-0.845052506,0.075277492,0,-1.268579686,-0.845052506,0.075277492,1,1,1,1
14637,0,-0.307108892,-0.234686254,-0.069938003,0,-0.705878147,-0.504210401,0.197263954,0,-0.013645761,0.557189228,0.59689829,0,-1.261691077,-0.864305915,0.082699923,0,-1.261691077,-0.864305915,0.082699923,1,1,1,1
14716,0,-0.323950783,-0.234686254,-0.069938003,0,-0.704696685,-0.526554908,0.204469313,0,-0.045258271,0.580450439,0.619701523,0,-1.254691655,-0.884031397,0.088691653,0,-1.254691655,-0.884031397,0.088691653,1,1,1,1
14772,0,-0.337135037,-0.234686254,-0.069938003,0,-0.703822311,-0.548702284,0.202618689,0,-0.050269978,0.601792902,0.644606164,0,-1.248302663,-0.895978957,0.092703503,0,-1.248302663,-0.895978957,0.092703503,1,1,1,1
14916,0,-0.337135037,-0.213938499,-0.069938003,0,-0.700101178,-0.563423478,0.190645668,0,-0.031124715,0.622434344,0.672563816,0,-1.24158198,-0.892987944,0.094656965,0,-1.24158198,-0.892987944,0.094656965,1,1,1,1
14996,0,-0.337135037,-0.166150497,-0.069938003,0,-0.692840852,-0.56727729,0.169871782,0,0.002239232,0.653427185,0.699322468,0,-1.233244969,-0.875394931,0.094945383,0,-1.233244969,-0.875394931,0.094945383,1,1,1,1
15054,0,-0.337135037,-0.169979806,-0.069938003,0,-0.682861401,-0.562481138,0.169871782,0,0.043004111,0.701667859,0.699322468,0,-1.221639578,-0.849449172,0.094945383,0,-1.221639578,-0.849449172,0.094945383,1,1,1,1
15214,0,-0.337135037,-0.209420277,-0.069938003,0,-0.672315312,-0.555848833,0.169871782,0,0.090672448,0.757856323,0.699322468,0,-1.204692022,-0.821794239,0.094945383,0,-1.204692022,-0.821794239,0.094945383,1,1,1,1
15291,0,-0.337135037,-0.207775205,-0.069938003,0,-0.66454123,-0.554030885,0.169871782,0,0.146875261,0.805030146,0.699322468,0,-1.181522185,-0.796850939,0.094945383,0,-1.181522185,-0.796850939,0.094945383,1,1,1,1
15346,0,-0.339313723,-0.20771472,-0.069938003,0,-0.661860319,-0.559059101,0.169871782,0,0.212389838,0.831665206,0.699322468,0,-1.152543162,-0.776632468,0.094945383,0,-1.152543162,-0.776632468,0.094945383,1,1,1,1
15505,0,-0.339313723,-0.199079465,-0.069938003,0,-0.661860319,-0.566421699,0.169871782,0,0.212389838,0.83989545,0.699322468,0,-1.152543162,-0.761785122,0.094945383,0,-1.152543162,-0.761785122,0.094945383,1,1,1,1
15607,0,-0.339313723,-0.174986136,-0.069938003,0,-0.661860319,-0.57213072,0.169871782,0,0.212389838,0.840479118,0.699322468,0,-1.152543162,-0.753348156,0.094945383,0,-1.152543162,-0.753348156,0.094945383,1,1,1,1
15747,0,-0.339313723,-0.174986136,-0.069938003,0,-0.661860319,-0.56743691,0.169871782,0,0.212389838,0.842638892,0.699322468,0,-1.152543162,-0.741542071,0.094945383,0,-1.152543162,-0.741542071,0.094945383,1,1,1,1
15784,0,-0.339313723,-0.174986136,-0.069938003,0,-0.661860319,-0.557318291,0.169871782,0,0.212389838,0.842762295,0.699322468,0,-1.152543162,-0.726878456,0.094945383,0,-1.152543162,-0.726878456,0.094945383,1,1,1,1
15884,0,-0.339313723,-0.174986136,-0.069938003,0,-0.661860319,-0.542909517,0.169871782,0,0.212389838,0.845422901,0.699322468,0,-1.152543162,-0.708038504,0.094945383,0,-1.152543162,-0.708038504,0.094945383,1,1,1,1
16026,0,-0.339313723,-0.174986136,-0.069938003,0,-0.661860319,-0.524955097,0.169871782,0,0.212389838,0.853298559,0.699322468,0,-1.152543162,-0.683988777,0.094945383,0,-1.152543162,-0.683988777,0.094945383,1,1,1,1
16086,0,-0.339313723,-0.174986136,-0.069938003,0,-0.661860319,-0.50735883,0.169871782,0,0.212389838,0.864050702,0.699322468,0,-1.152543162,-0.657353844,0.094945383,0,-1.152543162,-0.657353844,0.094945383,1,1,1,1
16157,0,-0.687808328,-0.174986136,-0.069938003,0,-0.349264455,-0.491628689,0.169871782,0,0.780307789,0.876133392,0.699322468,0,-0.497918226,-0.632689761,0.094945383,0,-0.497918226,-0.632689761,0.094945383,1,1,1,1
16296,0,-0.645686224,-0.174986136,-0.069938003,0,-0.375176875,-0.482047852,0.169871782,0,0.722039276,0.893553186,0.699322468,0,-0.542531937,-0.616808712,0.094945383,0,-0.542531937,-0.616808712,0.094945383,1,1,1,1
16373,0,-0.571863551,-0.174986136,-0.069938003,0,-0.407474667,-0.484863155,0.169871782,0,0.67357974,0.91678745,0.699322468,0,-0.586259471,-0.615095599,0.094945383,0,-0.586259471,-0.615095599,0.094945383,1,1,1,4
16447,0,-0.511749421,-0.174986136,-0.069938003,0,-0.438201683,-0.504796843,0.169871782,0,0.635856487,0.933643632,0.699322468,0,-0.624280252,-0.62912003,0.094945383,0,-0.624280252,-0.62912003,0.094945383,4,1,1,2
16613,0,-0.505615938,-0.174986136,-0.069938003,0,-0.467261591,-0.504796843,0.169871782,0,0.605363615,0.933643632,0.699322468,0,-0.656197832,-0.62912003,0.094945383,0,-0.656197832,-0.62912003,0.094945383,4,1,1,2
16667,0,-0.493237712,-0.174986136,-0.069938003,0,-0.490355227,-0.504796843,0.169871782,0,0.580126988,0.933643632,0.699322468,0,-0.680817455,-0.62912003,0.094945383,0,-0.680817455,-0.62912003,0.094945383,4,1,1,2
16830,0,-0.471482148,-0.174986136,-0.069938003,0,-0.507568359,-0.504796843,0.169871782,0,0.565156599,0.933643632,0.699322468,0,-0.696916434,-0.62912003,0.094945383,0,-0.696916434,-0.62912003,0.094945383,2,1,1,2
16884,0,-0.456866533,-0.174986136,-0.069938003,0,-0.518945053,-0.504796843,0.169871782,0,0.562090586,0.933643632,0.699322468,0,-0.705406607,-0.62912003,0.094945383,0,-0.705406607,-0.62912003,0.094945383,2,1,1,2
16985,0,-0.456866533,-0.174986136,-0.069938003,0,-0.524504356,-0.504796843,0.169871782,0,0.563421828,0.933643632,0.699322468,0,-0.708775897,-0.62912003,0.094945383,0,-0.708775897,-0.62912003,0.094945383,2,1,1,2
17131,0,-0.456866533,-0.174986136,-0.069938003,0,-0.526856736,-0.504796843,0.169871782,0,0.560631732,0.933643632,0.699322468,0,-0.710862419,-0.62912003,0.094945383,0,-0.710862419,-0.62912003,0.094945383,2,1,1,2
17186,0,-0.493592476,-0.174986136,-0.069938003,0,-0.534017194,-0.504796843,0.169871782,0,0.523886928,0.933643632,0.699322468,0,-0.737530287,-0.62912003,0.094945383,0,-0.737530287,-0.62912003,0.094945383,2,1,1,2
17263,0,-0.511013945,-0.174986136,-0.069938003,0,-0.544764438,-0.504796843,0.169871782,0,0.454990113,0.933643632,0.699322468,0,-0.774682833,-0.62912003,0.094945383,0,-0.774682833,-0.62912003,0.094945383,2,1,1,2
17428,0,-0.531281125,-0.174986136,-0.069938003,0,-0.567242726,-0.504796843,0.169871782,0,0.366940278,0.933643632,0.699322468,0,-0.819459681,-0.62912003,0.094945383,0,-0.819459681,-0.62912003,0.094945383,2,1,1,2
17461,0,-0.536573033,-0.174986136,-0.069938003,0,-0.601496152,-0.504796843,0.169871782,0,0.287808887,0.933643632,0.699322468,0,-0.861774197,-0.62912003,0.094945383,0,-0.861774197,-0.62912003,0.094945383,2,1,1,2
17579,0,-0.536573033,-0.174986136,-0.069938003,0,-0.638151657,-0.504796843,0.169871782,0,0.245520133,0.933643632,0.699322468,0,-0.891332953,-0.62912003,0.094945383,0,-0.891332953,-0.62912003,0.094945383,2,1,1,2
17722,0,-0.536573033,-0.174986136,-0.069938003,0,-0.663674831,-0.504796843,0.169871782,0,0.240958699,0.933643632,0.699322468,0,-0.901572959,-0.62912003,0.094945383,0,-0.901572959,-0.62912003,0.094945383,2,1,1,2
17776,0,-0.515800627,-0.174986136,-0.069938003,0,-0.670305352,-0.504796843,0.169871782,0,0.250750345,0.933643632,0.699322468,0,-0.898663588,-0.62912003,0.094945383,0,-0.898663588,-0.62912003,0.094945383,2,1,1,2
17918,0,-0.355453428,-0.174986136,-0.069938003,0,-0.652519512,-0.504796843,0.169871782,0,0.255124462,0.933643632,0.699322468,0,-0.889945685,-0.62912003,0.094945383,0,-0.889945685,-0.62912003,0.094945383,2,1,1,2
17992,0,-0.148322726,-0.174986136,-0.069938003,0,-0.608578505,-0.504796843,0.169871782,0,0.257249032,0.933643632,0.699322468,0,-0.881589557,-0.62912003,0.094945383,0,-0.881589557,-0.62912003,0.094945383,2,1,1,2
18051,0,-0.006040014,-0.174986136,-0.069938003,0,-0.545251769,-0.504796843,0.169871782,0,0.267559004,0.933643632,0.699322468,0,-0.874833814,-0.62912003,0.094945383,0,-0.874833814,-0.62912003,0.094945383,2,1,1,2
18213,0,0.030205381,0.252712297,-0.069938003,0,-0.481843743,-0.142639756,0.169871782,0,0.285619949,0.241796258,0.699322468,0,-0.871697831,-0.832630489,0.094945383,0,-0.871697831,-0.832630489,0.094945383,2,1,1,2
18290,0,0.030205381,0.252712297,-0.069938003,0,-0.431353199,-0.1636852,0.169871782,0,0.296184253,0.229794231,0.699322468,0,-0.871523337,-0.855588342,0.094945383,0,-0.871523337,-0.855588342,0.094945383,2,1,1,2
18348,0,0.030205381,0.252712297,-0.069938003,0,-0.399846998,-0.19119499,0.169871782,0,0.284324393,0.210301592,0.699322468,0,-0.867593087,-0.877769984,0.094945383,0,-0.867593087,-0.877769984,0.094945383,2,1,1,2
18511,0,0.030205381,0.252712297,-0.069938003,0,-0.384941394,-0.21551573,0.169871782,0,0.252249383,0.186042885,0.699322468,0,-0.851556342,-0.891711818,0.094945383,0,-0.851556342,-0.891711818,0.094945383,2,1,1,2
18563,0,0.030205381,0.260452926,-0.069938003,0,-0.37985133,-0.22567326,0.169871782,0,0.21412336,0.163798901,0.699322468,0,-0.81972558,-0.889166924,0.094945383,0,-0.81972558,-0.889166924,0.094945383,2,1,1,2
18665,0,0.030205381,0.286890045,-0.069938003,0,-0.37932392,-0.216663667,0.169871782,0,0.191773105,0.145406207,0.699322468,0,-0.777567587,-0.869348628,0.094945383,0,-0.777567587,-0.869348628,0.094945383,2,1,1,2
18807,0,0.030205381,0.308228051,-0.069938003,0,-0.38039018,-0.193383413,0.169871782,0,0.192168699,0.126612805,0.699322468,0,-0.735043889,-0.842146162,0.094945383,0,-0.735043889,-0.842146162,0.094945383,2,1,1,2
18867,0,0.030205381,0.308762454,-0.069938003,0,-0.380727635,-0.168704112,0.169871782,0,0.202667203,0.104478495,0.699322468,0,-0.698649853,-0.817704246,0.094945383,0,-0.698649853,-0.817704246,0.094945383,2,1,1,2
19028,0,0.030205381,0.308762454,-0.069938003,0,-0.376824147,-0.168704112,0.169871782,0,0.209109813,0.104478495,0.699322468,0,-0.66943514,-0.817704246,0.094945383,0,-0.66943514,-0.817704246,0.094945383,2,1,1,2
19084,0,0.030205381,0.308762454,-0.069938003,0,-0.365618057,-0.168704112,0.169871782,0,0.206421049,0.104478495,0.699322468,0,-0.644202535,-0.817704246,0.094945383,0,-0.644202535,-0.817704246,0.094945383,2,1,1,2
19162,0,0.030205381,0.308762454,-0.069938003,0,-0.347313835,-0.17772916,0.169871782,0,0.198578887,0.075600286,0.699322468,0,-0.621113605,-0.827479344,0.094945383,0,-0.621113605,-0.827479344,0.094945383,2,1,1,2
19299,0,0.030205381,0.308762454,-0.069938003,0,-0.32547859,-0.185431276,0.169871782,0,0.18861585,0.050474262,0.699322468,0,-0.599296543,-0.832524968,0.094945383,0,-0.599296543,-0.832524968,0.094945383,2,1,1,2
19402,0,0.030845111,0.300317372,-0.069938003,0,-0.309128403,-0.190427594,0.169871782,0,0.182374822,0.03561534,0.699322468,0,-0.58002243,-0.832825364,0.094945383,0,-0.58002243,-0.832825364,0.094945383,2,1,1,2
19457,0,0.034016585,0.282630919,-0.069938003,0,-0.307995874,-0.194256702,0.169871782,0,0.178492453,0.017601065,0.699322468,0,-0.562870951,-0.829081372,0.094945383,0,-0.562870951,-0.829081372,0.094945383,2,1,1,2
19602,0,0.028290753,0.238537476,-0.069938003,0,-0.325753856,-0.196683573,0.169871782,0,0.171758518,-0.013865264,0.699322468,0,-0.545819796,-0.821088943,0.094945383,0,-0.545819796,-0.821088943,0.094945383,2,1,1,2
19705,0,-0.049680506,0.204254353,-0.069938003,0,-0.358446738,-0.192361823,0.169871782,0,0.160984461,-0.062220551,0.699322468,0,-0.527185278,-0.805306341,0.094945383,0,-0.527185278,-0.805306341,0.094945383,2,1,1,2
19767,0,-0.200889554,0.165169727,-0.069938003,0,-0.396291389,-0.174633772,0.169871782,0,0.149444572,-0.110362441,0.699322468,0,-0.509827955,-0.777316554,0.094945383,0,-0.509827955,-0.777316554,0.094945383,2,1,1,4
19885,0,-0.345086799,0.165169727,-0.069938003,0,-0.413855775,-0.174633772,0.169871782,0,0.123899385,-0.110362441,0.699322468,0,-0.495959002,-0.777316554,0.094945383,0,-0.495959002,-0.777316554,0.094945383,2,1,1,4
20006,0,-0.421648454,0.165169727,-0.069938003,0,-0.420121359,-0.174633772,0.169871782,0,0.113227526,-0.110362441,0.699322468,0,-0.489011842,-0.777316554,0.094945383,0,-0.489011842,-0.777316554,0.094945383,2,1,1,4
20128,0,-0.434358077,0.165169727,-0.069938003,0,-0.417034202,-0.174633772,0.169871782,0,0.11996134,-0.110362441,0.699322468,0,-0.49099104,-0.777316554,0.094945383,0,-0.49099104,-0.777316554,0.094945383,2,1,1,4
20182,0,-0.434358077,0.165169727,-0.069938003,0,-0.408736748,-0.174633772,0.169871782,0,0.134467193,-0.110362441,0.699322468,0,-0.500673643,-0.777316554,0.094945383,0,-0.500673643,-0.777316554,0.094945383,2,1,1,4
20255,0,-0.434358077,0.165169727,-0.069938003,0,-0.396253247,-0.174633772,0.169871782,0,0.145697035,-0.110362441,0.699322468,0,-0.514019722,-0.777316554,0.094945383,0,-0.514019722,-0.777316554,0.094945383,2,1,1,4
20393,0,-0.434358077,0.165169727,-0.069938003,0,-0.380169344,-0.174633772,0.169871782,0,0.150143052,-0.110362441,0.699322468,0,-0.52665415,-0.777316554,0.094945383,0,-0.52665415,-0.777316554,0.094945383,2,1,1,4
20487,0,-0.434358077,0.165169727,-0.069938003,0,-0.363735115,-0.174633772,0.169871782,0,0.150008033,-0.110362441,0.699322468,0,-0.53614834,-0.777316554,0.094945383,0,-0.53614834,-0.777316554,0.094945383,4,1,1,4
20560,0,-0.438586317,0.165169727,-0.069938003,0,-0.353693204,-0.174633772,0.169871782,0,0.153838007,-0.110362441,0.699322468,0,-0.543863505,-0.777316554,0.094945383,0,-0.543863505,-0.777316554,0.094945383,4,1,1,4
20705,0,-0.447885165,0.165169727,-0.069938003,0,-0.358653783,-0.174633772,0.169871782,0,0.172132005,-0.110362441,0.699322468,0,-0.550795427,-0.777316554,0.094945383,0,-0.550795427,-0.777316554,0.094945383,4,1,1,4
20757,0,-0.447885165,0.165169727,-0.069938003,0,-0.358653783,-0.174633772,0.169871782,0,0.172132005,-0.110362441,0.699322468,0,-0.550795427,-0.777316554,0.094945383,0,-0.550795427,-0.777316554,0.094945383,4,1,1,4
20855,0,-0.447885165,0.165169727,-0.069938003,0,-0.358653783,-0.174633772,0.169871782,0,0.172132005,-0.110362441,0.699322468,0,-0.550795427,-0.777316554,0.094945383,0,-0.550795427,-0.777316554,0.094945383,4,1,1,4
20973,0,-0.447885165,0.165169727,-0.069938003,0,-0.358653783,-0.174633772,0.169871782,0,0.172132005,-0.110362441,0.699322468,0,-0.550795427,-0.777316554,0.094945383,0,-0.550795427,-0.777316554,0.094945383,4,1,1,4
21071,0,-0.447885165,0.165169727,-0.069938003,0,-0.358653783,-0.174633772,0.169871782,0,0.172132005,-0.110362441,0.699322468,0,-0.550795427,-0.777316554,0.094945383,0,-0.550795427,-0.777316554,0.094945383,4,1,1,4
21208,0,-0.447885165,0.165169727,-0.069938003,0,-0.358653783,-0.174633772,0.169871782,0,0.172132005,-0.110362441,0.699322468,0,-0.550795427,-0.777316554,0.094945383,0,-0.550795427,-0.777316554,0.094945383,4,1,1,4
21288,0,-0.447885165,0.165169727,-0.069938003,0,-0.358653783,-0.174633772,0.169871782,0,0.172132005,-0.110362441,0.699322468,0,-0.550795427,-0.777316554,0.094945383,0,-0.550795427,-0.777316554,0.094945383,4,1,1,4
21366,0,-0.583223463,0.165169727,-0.069938003,0,-0.334526639,-0.174633772,0.169871782,0,0.313466827,-0.110362441,0.699322468,0,-0.683902977,-0.777316554,0.094945383,0,-0.683902977,-0.777316554,0.094945383,4,1,1,4
21526,0,-0.548482314,0.165169727,-0.069938003,0,-0.297460731,-0.174633772,0.169871782,0,0.355709842,-0.110362441,0.699322468,0,-0.666952177,-0.777316554,0.094945383,0,-0.666952177,-0.777316554,0.094945383,4,1,1,4
21559,0,-0.396544464,0.165169727,-0.069938003,0,-0.241821466,-0.174633772,0.169871782,0,0.409119666,-0.110362441,0.699322468,0,-0.65151606,-0.777316554,0.094945383,0,-0.65151606,-0.777316554,0.094945383,4,1,1,2
21662,0,-0.203833431,0.165169727,-0.069938003,0,-0.186655319,-0.174633772,0.169871782,0,0.462335963,-0.110362441,0.699322468,0,-0.641294438,-0.777316554,0.094945383,0,-0.641294438,-0.777316554,0.094945383,4,1,1,2
21830,0,-0.052568046,0.165169727,-0.069938003,0,-0.147775427,-0.174633772,0.169871782,0,0.500916981,-0.110362441,0.699322468,0,-0.637059421,-0.777316554,0.094945383,0,-0.637059421,-0.777316554,0.094945383,4,1,1,2
21863,0,0.029433093,0.165169727,-0.069938003,0,-0.130923366,-0.174633772,0.169871782,0,0.520221475,-0.110362441,0.699322468,0,-0.637735818,-0.777316554,0.094945383,0,-0.637735818,-0.777316554,0.094945383,4,1,1,2
21969,0,0.071104989,0.165169727,-0.069938003,0,-0.133731926,-0.174633772,0.169871782,0,0.522624117,-0.110362441,0.699322468,0,-0.640970107,-0.777316554,0.094945383,0,-0.640970107,-0.777316554,0.094945383,4,1,1,2
22088,0,0.097320615,0.165169727,-0.069938003,0,-0.149246136,-0.174633772,0.169871782,0,0.514872968,-0.110362441,0.699322468,0,-0.644297031,-0.777316554,0.094945383,0,-0.644297031,-0.777316554,0.094945383,4,1,1,2
22162,0,0.120069179,0.165169727,-0.069938003,0,-0.1694113,-0.174633772,0.169871782,0,0.507511184,-0.110362441,0.699322468,0,-0.647322064,-0.777316554,0.094945383,0,-0.647322064,-0.777316554,0.094945383,4,1,1,2
22322,0,0.120069179,0.165169727,-0.069938003,0,-0.1694113,-0.174633772,0.169871782,0,0.507511184,-0.110362441,0.699322468,0,-0.647322064,-0.777316554,0.094945383,0,-0.647322064,-0.777316554,0.094945383,4,1,1,2
22375,0,0.120069179,0.165169727,-0.069938003,0,-0.158455846,-0.174633772,0.169871782,0,0.529187869,-0.110362441,0.699322468,0,-0.639204673,-0.777316554,0.094945383,0,-0.639204673,-0.777316554,0.094945383,4,1,1,2
22451,0,0.21078412,0.165169727,-0.069938003,0,-0.157324844,-0.174633772,0.169871782,0,0.575850905,-0.110362441,0.699322468,0,-0.608841866,-0.777316554,0.094945383,0,-0.608841866,-0.777316554,0.094945383,4,1,1,2
22591,0,0.269891003,0.165169727,-0.069938003,0,-0.142680753,-0.174633772,0.169871782,0,0.622685217,-0.110362441,0.699322468,0,-0.543282682,-0.777316554,0.094945383,0,-0.543282682,-0.777316554,0.094945383,4,1,1,2
22671,0,0.310634455,0.165169727,-0.069938003,0,-0.111434186,-0.174633772,0.169871782,0,0.667023943,-0.110362441,0.699322468,0,-0.444207401,-0.777316554,0.094945383,0,-0.444207401,-0.777316554,0.094945383,4,1,1,2
22743,0,0.332860527,0.165169727,-0.069938003,0,-0.070168774,-0.174633772,0.169871782,0,0.706179368,-0.110362441,0.699322468,0,-0.335299227,-0.777316554,0.094945383,0,-0.335299227,-0.777316554,0.094945383,4,1,1,2
22906,0,0.355064293,0.165169727,-0.069938003,0,-0.033416524,-0.174633772,0.169871782,0,0.734828775,-0.110362441,0.699322468,0,-0.241935498,-0.777316554,0.094945383,0,-0.241935498,-0.777316554,0.094945383,4,1,1,2
22960,0,0.360906216,0.165169727,-0.069938003,0,-0.014702966,-0.174633772,0.169871782,0,0.747728712,-0.110362441,0.699322468,0,-0.176980926,-0.777316554,0.094945383,0,-0.176980926,-0.777316554,0.094945383,2,1,1,2
23040,0,0.360906216,0.165169727,-0.069938003,0,-0.019309527,-0.174633772,0.169871782,0,0.741997675,-0.110362441,0.699322468,0,-0.141247339,-0.777316554,0.094945383,0,-0.141247339,-0.777316554,0.094945383,2,1,1,2
23176,0,0.360906216,0.165169727,-0.069938003,0,-0.042936607,-0.174633772,0.169871782,0,0.719425255,-0.110362441,0.699322468,0,-0.127461428,-0.777316554,0.094945383,0,-0.127461428,-0.777316554,0.094945383,2,1,1,2
23273,0,0.360906216,-0.067832185,-0.069938003,0,-0.072299823,0.113248461,0.169871782,0,0.68961687,0.481293909,0.699322468,0,-0.126012515,0.075071215,0.094945383,0,-0.126012515,0.075071215,0.094945383,2,1,1,2
23397,0,0.360906216,0.010965076,-0.069938003,0,-0.091841035,0.116378512,0.169871782,0,0.661219392,0.497389142,0.699322468,0,-0.128753857,0.022192367,0.094945383,0,-0.128753857,0.022192367,0.094945383,2,1,1,2
23496,0,0.352647717,0.056754629,-0.069938003,0,-0.094288325,0.126171522,0.169871782,0,0.638767968,0.53347879,0.699322468,0,-0.131701696,-0.027258093,0.094945383,0,-0.131701696,-0.027258093,0.094945383,2,1,1,2
23551,0,0.335150215,0.056754629,-0.069938003,0,-0.083355517,0.126171522,0.169871782,0,0.621829116,0.53347879,0.699322468,0,-0.133390904,-0.027258093,0.094945383,0,-0.133390904,-0.027258093,0.094945383,2,1,1,2
23695,0,0.303435087,0.056754629,-0.069938003,0,-0.06887093,0.126171522,0.169871782,0,0.605024986,0.53347879,0.699322468,0,-0.133358221,-0.027258093,0.094945383,0,-0.133358221,-0.027258093,0.094945383,2,1,1,2
23796,0,0.303435087,0.056754629,-0.069938003,0,-0.081581468,0.126171522,0.169871782,0,0.578298779,0.53347879,0.699322468,0,-0.154401567,-0.027258093,0.094945383,0,-0.154401567,-0.027258093,0.094945383,2,1,1,2
23851,0,0.303435087,0.056754629,-0.069938003,0,-0.096541653,0.126171522,0.169871782,0,0.557939302,0.53347879,0.699322468,0,-0.171601828,-0.027258093,0.094945383,0,-0.171601828,-0.027258093,0.094945383,2,1,1,2
23993,0,0.298107504,0.056754629,-0.069938003,0,-0.101470833,0.126171522,0.169871782,0,0.520487507,0.53347879,0.699322468,0,-0.174655813,-0.027258093,0.094945383,0,-0.174655813,-0.027258093,0.094945383,2,1,1,2
24088,0,0.295342718,0.056754629,-0.069938003,0,-0.11704488,0.134573378,0.169871782,0,0.479137341,0.555066864,0.699322468,0,-0.191461399,-0.030657724,0.094945383,0,-0.191461399,-0.030657724,0.094945383,2,1,1,2
24121,0,0.277783772,0.056754629,-0.069938003,0,-0.1454184,0.13762226,0.169871782,0,0.437916825,0.590030151,0.699322468,0,-0.231104014,-0.092390142,0.094945383,0,-0.231104014,-0.092390142,0.094945383,2,1,1,2
24285,0,0.215500311,0.056754629,-0.069938003,0,-0.185181909,0.13762226,0.169871782,0,0.398393838,0.590030151,0.699322468,0,-0.297854409,-0.092390142,0.094945383,0,-0.297854409,-0.092390142,0.094945383,2,1,4,2
24359,0,0.100940498,0.056754629,-0.069938003,0,-0.228492607,0.13762226,0.169871782,0,0.361884283,0.590030151,0.699322468,0,-0.386800155,-0.092390142,0.094945383,0,-0.386800155,-0.092390142,0.094945383,2,1,4,2
24503,0,-0.045856609,0.056754629,-0.069938003,0,-0.263950931,0.13762226,0.169871782,0,0.331067928,0.590030151,0.699322468,0,-0.480602995,-0.092390142,0.094945383,0,-0.480602995,-0.092390142,0.094945383,2,1,4,2
24587,0,-0.137434253,0.056754629,-0.069938003,0,-0.284737568,0.13762226,0.169871782,0,0.309723405,0.590030151,0.699322468,0,-0.55385991,-0.092390142,0.094945383,0,-0.55385991,-0.092390142,0.094945383,2,1,4,2
24641,0,-0.209170956,0.056754629,-0.069938003,0,-0.293784963,0.13762226,0.169871782,0,0.300334383,0.590030151,0.699322468,0,-0.591542553,-0.092390142,0.094945383,0,-0.591542553,-0.092390142,0.094945383,4,1,2,2
24801,0,-0.213056057,0.056754629,-0.069938003,0,-0.299775922,0.13762226,0.169871782,0,0.296296327,0.590030151,0.699322468,0,-0.596938058,-0.092390142,0.094945383,0,-0.596938058,-0.092390142,0.094945383,4,1,2,2
24854,0,-0.213539374,0.056754629,-0.069938003,0,-0.306754871,0.13762226,0.169871782,0,0.29409086,0.590030151,0.699322468,0,-0.577291554,-0.092390142,0.094945383,0,-0.577291554,-0.092390142,0.094945383,4,1,2,2
24958,0,-0.13395659,0.056754629,-0.069938003,0,-0.304754672,0.13762226,0.169871782,0,0.294841343,0.590030151,0.699322468,0,-0.522905539,-0.092390142,0.094945383,0,-0.522905539,-0.092390142,0.094945383,4,1,2,2
25076,0,0.020154939,0.056754629,-0.069938003,0,-0.277043981,0.13762226,0.169871782,0,0.297682466,0.590030151,0.699322468,0,-0.425666966,-0.092390142,0.094945383,0,-0.425666966,-0.092390142,0.094945383,4,1,2,2
25175,0,0.171078122,0.056754629,-0.069938003,0,-0.2176999,0.13762226,0.169871782,0,0.301249562,0.590030151,0.699322468,0,-0.302196286,-0.092390142,0.094945383,0,-0.302196286,-0.092390142,0.094945383,4,1,2,2
